from,to
53869,55987
53869,137329
53869,64514
53869,28204
53869,167323
53869,154437
141054,12
147938,26221
147938,137349
147938,7846
147938,53995
147938,77318
147938,39928
147938,125144
147938,88837
147938,2759
147938,48360
147938,148175
147938,71501
147938,1361
86119,61172
37963,214477
37963,95857
37963,4862
37963,2321
37963,28204
37963,25404
37963,28055
37963,24876
76947,1777
57871,12
55719,49681
55719,74986
94003,39775
94003,24295
94003,144695
94003,24187
94003,23657
150409,9635
150409,12
150409,61621
25198,46053
25198,27871
25198,12
25198,14594
151513,17984
151513,46876
151513,100701
151513,120705
151513,96971
151513,107326
80059,61172
108794,19698
22062,74789
22062,12
22062,122
22062,20227
25911,4471
41704,26572
41704,33315
41704,25584
87812,61172
90007,86378
40141,26391
49374,39828
107040,121032
113858,112876
66722,59351
104801,77169
104801,29710
104801,90620
104801,104796
104801,86713
104801,7846
104801,53995
104801,64023
140001,80802
1468,2269
1468,1773
1468,1746
34827,228957
34827,199537
34827,293869
34827,38056
34827,100701
34827,162368
34827,28204
34827,107326
34827,66403
34827,64514
34827,46876
34827,52437
34827,41994
34827,8598
34827,17984
34827,62240
34827,33578
109862,40958
109862,86713
109862,53995
109862,7846
51692,207971
51692,220159
51692,178691
51692,152715
51692,163784
51692,13643
51692,164528
51692,164665
51692,170960
51692,64078
51692,163648
51692,176535
51692,113834
51692,67724
51692,154437
51692,152474
51692,152702
51692,140389
51692,141856
51692,109753
51692,154030
51692,5270
51692,148279
51692,152191
51692,152078
51692,152635
51692,27096
51692,140398
51692,137329
51692,64974
51692,137345
51692,56995
51692,137367
51692,136634
51692,88821
51692,137336
51692,149653
51692,66403
51692,135499
51692,103646
29955,100846
29955,37872
29955,14292
29955,14863
49509,287
49509,21704
78105,61172
15174,54380
15174,56461
15174,1361
15174,46876
15174,22843
15174,41994
15174,23054
15174,557
15174,28204
15174,2759
15174,17984
15174,35872
15174,998
15174,278
15174,4020
15174,281
15174,18436
15174,12
15174,3100
8579,7846
8579,53995
8579,75806
8579,9229
8579,281
59071,74711
3332,324995
3332,101215
3332,290593
3332,290597
3332,120195
3332,35598
3332,137082
3332,41814
3332,35872
3332,25983
3332,1299
3332,703
3332,4926
3332,4052
3332,4488
3332,2951
3332,409
3332,12
72763,21287
72763,121032
72763,46876
72763,56880
72763,64514
72763,28204
72763,12
44039,96971
40048,3149
40048,5568
84435,61172
43207,42124
43207,120705
43207,64501
43207,13056
43207,360
43207,4540
43207,1269
43207,1271
43207,4937
86030,61172
158015,167102
79558,61172
4720,154652
12139,1443
50158,53970
50158,49853
55252,4335
55252,112772
55252,2817
55252,2931
89256,1645
63229,11619
63229,61770
63229,56814
63229,6387
63229,35146
63229,51233
63229,55948
63229,56417
63229,22727
63229,13561
63229,56344
63229,45998
63229,53739
63229,443
63229,51995
63229,51392
63229,57970
63229,57780
63229,27442
63229,50953
63229,51
63229,557
63229,9595
63229,54614
63229,26272
63229,17984
63229,28291
63229,40890
63229,59138
63229,287
63229,58923
63229,57309
63229,26419
63229,11278
63229,49528
63229,28204
63229,4020
16177,234079
16177,255250
16177,102897
16177,8685
16177,26603
16177,12
16177,13132
16177,17564
16177,15985
16177,12763
82198,61172
85196,61172
75260,89594
75260,23184
75260,15093
56921,74986
69979,61172
75390,58705
60446,3598
111512,9581
89796,14017
105751,277441
105751,224813
105751,224618
105751,224644
105751,163097
105751,19628
105751,118944
105751,63866
105751,4131
3600,185664
3600,86745
3600,2616
3600,2410
3600,137845
3600,75436
3600,12
3600,61765
3600,57021
3600,58481
3600,56975
3600,18080
84393,61172
150578,46876
150578,96971
150578,178691
150578,54380
150578,141856
150578,154437
150578,121032
70765,61172
91018,120705
91018,121032
91018,24600
91018,58923
91018,52810
91018,65225
91018,91042
91018,20919
91018,64417
91018,1659
91018,62583
91018,87
101762,66403
101762,2459
101762,46876
101762,96971
101762,12
20203,11687
20203,6774
7722,3345
7722,48639
55033,6848
55033,3100
55033,1299
55033,62655
55033,15743
55033,22962
55033,56291
55033,67724
55033,61765
55033,55724
55033,12
55033,15450
55033,1290
55033,27218
55033,16233
55033,18080
157161,63613
157161,248243
157161,24312
157161,185233
157161,33202
157161,199859
157161,4910
157161,239435
157161,15192
157161,137686
157161,101998
157161,998
157161,38701
157161,14767
157161,397
1513,12
81496,61172
98731,51395
70598,61172
64828,30613
64828,80973
64828,88614
64828,50803
64828,73328
64828,27554
64828,35628
64828,2759
64828,64824
64828,29584
64828,30379
64828,57780
64828,66645
64828,46876
64828,7357
64828,66241
64828,557
64828,35043
64828,47092
64828,12812
64828,60304
64828,18238
64828,57085
64828,46854
64828,32112
64828,59747
64828,2309
64828,45170
64828,2368
64828,40933
64828,41482
64828,998
64828,54691
64828,40854
64828,40024
64828,4993
64828,31329
64828,61765
64828,18064
64828,65507
865,153871
865,153441
865,153564
865,137329
865,135499
865,52437
865,136634
865,56995
865,7442
865,137349
865,60153
865,137087
865,140578
865,139585
865,140539
865,110743
865,137336
865,117100
865,116744
865,116605
865,35344
865,46071
865,93380
865,24133
865,67786
865,87005
865,63560
865,89151
865,52256
865,6041
865,64514
865,86713
865,53995
865,2497
865,26272
865,41994
865,39351
865,12160
865,49456
865,1945
28450,42288
28450,18064
28450,60569
28450,19623
28450,7665
28450,29303
33636,66640
33636,49914
33636,41641
33636,62240
33636,2462
33636,16434
33636,60937
33636,64914
33636,8607
33636,46876
33636,1449
33636,12706
33636,56814
33636,50953
33636,42192
33636,23265
33636,54717
33636,58836
33636,39351
33636,58631
33636,22627
33636,58923
33636,2948
33636,1454
33636,57780
33636,60447
33636,60091
33636,59251
33636,53630
33636,3345
33636,39654
33636,57702
33636,29433
33636,46007
33636,12104
33636,8768
33636,20712
33636,19556
33636,1636
33636,50316
10516,26760
10516,5204
10516,26258
10516,20474
10516,17951
10516,24456
10516,18099
10516,24094
10516,4890
10516,9940
10516,7846
157028,343196
157028,107326
111150,4136
111150,12
111150,17720
46718,95929
46718,96339
95568,228957
95568,17944
95568,638
95568,159986
95568,96971
95568,167323
95568,52437
95568,109753
95568,66403
95568,52461
95568,126275
95568,134353
95568,28204
95568,91983
95568,121032
95568,120705
95568,64514
95568,7846
36404,13096
37171,104827
37171,96377
37171,89123
37171,16092
37171,30251
37171,23964
37171,53719
37171,48362
37171,7285
37171,38627
37171,38398
37171,653
37171,7218
37171,27960
135207,15800
135207,13328
22213,416519
22213,293146
22213,272932
22213,340791
22213,294769
22213,223077
22213,157167
22213,293356
22213,293358
22213,19131
22213,2932
22213,100535
22213,74195
22213,24413
22213,205811
22213,119031
22213,89177
22213,67136
22213,156769
22213,75022
22213,40436
22213,69382
22213,104823
22213,17524
22213,19370
22213,135641
22213,79160
22213,901
22213,66198
22213,93737
22213,29006
22213,17984
22213,38043
22213,116838
22213,47514
22213,51785
22213,23477
22213,61076
22213,172153
22213,28371
9867,185679
9867,88958
9867,13681
9867,4195
9867,10983
9867,26047
9867,17984
9867,2759
9867,62920
9867,21370
9867,12
143637,80674
161290,89659
94024,27613
102809,13268
102809,29070
102809,23150
102809,17787
102809,20755
102809,13328
102809,35752
102809,28920
102809,65790
102809,66218
102809,74469
102809,65068
102809,23054
80668,61172
80617,61172
55181,272412
55181,17984
55181,31604
55181,306
55181,231809
55181,6966
55181,22816
55181,52461
55181,214477
55181,1929
55181,7598
55181,97959
55181,62571
55181,30104
55181,7282
55181,36170
55181,73349
55181,7542
55181,42621
55181,4131
55181,281
55181,12
55181,3615
55181,4020
55181,9919
55181,14485
55181,19354
93029,14
93029,43428
93029,86713
93029,7846
101785,177469
101785,218777
101785,66403
101785,178853
101785,137367
101785,64078
101785,177883
101785,175694
101785,23054
101785,176588
101785,140398
101785,163784
101785,27096
101785,153952
101785,152474
101785,152702
101785,110355
101785,152712
101785,152635
101785,161890
101785,154437
101785,154581
101785,141856
101785,148279
101785,121243
101785,150143
101785,42192
101785,152191
101785,52437
101785,140509
101785,117100
101785,138273
101785,109753
101785,100701
101785,135819
101785,134353
101785,107326
101785,88837
101785,109053
101785,121032
46431,228362
112548,52217
58538,38085
58538,50807
99484,6774
5461,178853
5461,162787
5461,167323
5461,162368
5461,42192
5461,64514
5461,3956
5461,95929
5461,96339
5461,1946
5461,41755
5461,36130
5461,74789
5461,77169
5461,52461
5461,97151
5461,100701
5461,91868
5461,79233
5461,29584
5461,64974
5461,35586
5461,287
5461,47947
5461,115636
5461,17509
5461,52256
5461,123309
5461,107326
5461,138022
5461,109753
5461,140509
5461,121243
5461,140389
5461,153118
5461,64078
5461,52437
5461,120705
5461,121032
5461,96971
86661,61172
62734,1608
24553,35674
160800,39786
28196,23054
28196,62240
28196,17984
114188,182134
114188,178853
114188,195181
114188,162787
114188,81116
114188,140398
114188,42192
114188,142800
114188,170441
114188,167055
114188,167323
114188,52461
114188,147860
114188,120705
114188,154890
114188,121032
114188,117358
114188,107326
114188,100701
114188,118944
114188,25147
114188,144058
114188,61618
114188,13090
114188,7878
33170,34266
156412,1667
19563,281
19563,2153
110067,10500
115530,26011
52459,37451
52459,56461
52459,9184
52459,2120
52459,12
52459,52409
20609,823
138060,96971
138060,7846
158308,52071
113162,9581
113162,118303
27384,2153
27384,12555
80870,61172
138318,12
6208,33442
6208,21255
6208,20873
6208,18207
6208,12725
6208,33356
118243,60575
118243,3512
118243,9977
39680,24876
144939,8598
151910,59594
151910,64884
14817,23054
14817,62240
97034,159348
48542,61826
48542,47719
70772,61172
158926,240788
158926,152671
158926,28497
158926,59087
158926,9392
158926,34096
53373,66645
53373,41994
53373,28204
53373,45291
53373,11727
53373,52461
53373,17984
53373,557
53373,57780
53373,58740
53373,62240
53373,42192
53373,52437
53373,56138
53373,55936
53373,10790
53373,52810
53373,38898
53373,8340
53373,19947
53373,13906
53373,48355
53373,4020
53373,26569
53373,14927
53373,26744
53373,1814
53373,55522
53373,1160
53373,45692
53373,22103
53373,35146
53373,25933
53373,50953
53373,54884
53373,52802
53373,1784
53373,600
53373,21155
53373,29533
57663,7327
57663,4131
57663,24600
57663,3100
57663,6955
57663,4020
57663,62240
57663,17984
57663,2459
57663,12
8230,136634
8230,170917
41756,3781
34163,141856
34163,152191
34163,148279
34163,52437
34163,109753
34163,141746
34163,88837
34163,107326
34163,125144
34163,96971
34163,100701
34163,121243
34163,121032
34163,120705
34163,2759
34163,287
34163,119601
34163,23054
34163,74789
34163,28204
34163,108437
34163,105131
34163,75436
34163,281
34163,96339
34163,17984
34163,41994
34163,46876
34163,57780
34163,62240
34163,4020
34163,26377
34163,557
34163,31262
34163,1054
34163,9977
34163,31740
54860,9267
85179,61172
56,60746
56,50159
56,96971
56,178029
56,228957
56,174331
56,312248
56,272412
56,29948
56,255213
56,143760
56,176265
56,152132
56,197323
56,5885
56,145117
56,69813
56,58270
56,166535
56,107601
56,77404
56,139920
56,136428
56,136006
56,48364
56,26419
56,95629
56,3392
56,37093
56,66112
56,66310
56,71424
56,39979
56,71454
56,101959
56,977
56,46876
56,1929
56,33298
56,23054
40905,998
40905,12
40905,10548
36828,4065
111703,112677
88215,61172
157017,1645
153256,152191
102689,7846
102689,996
102689,102628
109095,86713
109095,96971
52589,12
151578,107326
79910,61172
90739,90664
122559,136043
122559,115952
122559,116431
122559,134302
141585,221808
70160,61172
53874,88837
53874,52409
79059,61172
85563,61172
69277,61172
956,20260
956,57234
956,12
956,5807
956,7324
956,6598
956,6436
956,538
160310,162992
160310,161949
160310,162968
160310,147825
97838,26172
140881,442408
140881,290912
140881,442349
140881,233449
140881,248496
140881,22732
140881,278727
140881,250673
140881,250639
140881,248100
140881,247643
140881,27698
140881,247569
140881,247697
140881,247892
140881,247671
140881,93253
140881,247517
140881,105465
140881,23150
140881,13328
140881,20755
140881,164610
140881,168336
140881,96436
140881,25549
73015,73034
5685,79160
5685,263126
5685,156962
5685,221021
5685,109431
5685,66403
5685,100701
5685,41755
5685,148415
5685,207225
5685,207971
5685,197982
5685,152671
5685,42192
5685,188222
5685,188025
5685,178853
5685,189621
5685,137345
5685,177883
5685,149690
5685,164528
5685,77318
5685,164665
5685,178608
5685,52461
5685,158753
5685,140398
5685,123035
5685,176588
5685,170340
5685,148505
5685,62583
5685,137329
5685,152712
5685,152474
5685,152702
5685,64913
5685,149361
5685,152714
3866,246442
3866,6955
3866,1969
3866,8876
3866,76168
3866,18080
3866,17430
3866,43333
3866,1777
3866,2427
3866,61765
3866,7275
3866,56218
3866,61946
3866,1964
3866,913
3866,12
137110,42104
137110,96458
137110,6808
137110,11414
89905,25039
67335,66
24845,25328
24845,10469
24845,21888
24845,27227
102137,40956
102137,61859
102137,57223
102137,12
85562,61172
80590,61172
83943,61172
89472,54878
89472,42192
89472,105667
89472,121032
89472,86713
3549,38262
3549,21891
96095,297393
96095,55509
96095,177001
96095,61831
96095,271606
96095,427936
96095,429167
96095,423918
96095,430365
96095,433326
96095,281319
96095,425939
96095,430586
96095,433879
96095,433877
96095,433876
96095,15925
96095,124170
96095,47207
96095,312135
96095,432378
96095,435270
96095,442608
96095,217543
96095,431933
96095,311107
96095,62775
96095,436337
96095,308768
96095,441757
96095,442409
96095,149311
96095,5596
96095,332692
96095,332945
96095,336678
96095,409953
96095,415761
96095,416516
96095,94620
84725,61172
26599,153598
26599,41282
26599,15800
26599,13328
104599,19133
134505,136170
56564,65144
56564,56303
56564,52763
54510,150518
84075,218777
84075,1636
84075,177469
84075,185372
84075,143087
84075,65664
84075,142800
84075,162787
84075,188008
84075,195181
84075,178853
84075,177883
84075,135499
84075,178329
84075,178608
84075,42621
84075,137336
84075,166103
84075,52461
84075,140398
84075,166704
84075,137329
84075,137345
84075,163784
84075,134353
84075,45204
84075,38085
84075,27096
84075,64913
84075,161890
84075,158753
84075,13643
84075,152474
84075,152702
84075,155313
84075,152712
84075,152715
84075,159742
84075,152635
84075,150143
136039,64610
136039,66403
136039,59958
136039,60042
50219,12
32023,191899
32023,193027
32023,32482
2906,67284
138050,329
112228,76118
7764,2410
28362,107326
28362,62240
28362,56461
28362,15348
28362,2592
39293,1447
39293,48832
39293,20853
39293,582
103653,137257
103653,5742
103653,12
103653,5474
159572,218777
159572,195181
159572,4013
159572,177883
159572,154294
159572,173960
159572,95589
159572,160084
159572,12
159572,31028
159572,69719
159572,81116
159572,42192
159572,165360
159572,6755
159572,111032
159572,152191
159572,7846
111400,5140
79662,61172
107501,3228
107501,15151
107501,10205
107501,4082
107501,1667
107501,15461
107501,53178
107501,13189
107501,52998
107501,43316
10514,52810
10514,39351
57399,56461
147246,107326
147246,125092
79890,71708
79890,107326
79890,120705
79890,166619
79890,281
79890,83332
61928,150143
61928,109753
61928,88837
61928,120705
61928,119601
61928,107326
61928,96971
61928,7340
61928,281
61928,74789
61928,109074
61928,46484
61928,111619
61928,557
61928,104948
61928,2759
61928,106488
61928,75806
61928,28204
61928,49237
61928,17984
61928,88724
61928,92816
61928,81887
61928,96854
61928,8598
61928,96339
61928,95929
61928,39860
61928,100305
61928,91983
61928,41437
61928,86713
61928,38980
61928,52256
61928,83332
61928,22843
61928,4452
61928,80973
61928,62240
79598,61172
84050,61172
59020,12
8856,2362
8856,6318
137041,136008
137041,106055
137041,66413
27317,61010
27317,117109
27317,2459
27317,2800
27317,4596
27317,12
27317,6179
27317,9635
27317,16113
27317,4131
27317,236
27317,5441
27317,11748
27317,17738
27317,124
27317,1592
27317,3895
27317,6501
27317,12100
27317,13077
27317,40086
27317,21974
27317,729
27317,19998
27317,920
27317,12199
27317,737
27317,2787
27317,2593
27317,1371
27317,24600
27317,3100
27317,9325
27317,11834
27317,22082
27317,56461
27317,26906
27317,40375
27317,24998
27317,121032
80850,61172
81037,61172
37918,166223
37918,163784
37918,170964
37918,166103
37918,164528
37918,140398
37918,164665
37918,100701
37918,177883
37918,152702
37918,64078
37918,163648
37918,138607
37918,154581
37918,154437
37918,161890
37918,154298
37918,150143
37918,141856
37918,152191
37918,154831
37918,53995
37918,109753
37918,52437
37918,148279
37918,7846
37918,96971
37918,109074
37918,134353
37918,107326
37918,135819
37918,88837
37918,121032
37918,125144
37918,97201
37918,121243
37918,120705
37918,119601
37918,105131
37918,90637
7017,23496
12472,29230
12472,24387
12472,2402
12472,7439
12472,25678
12472,2138
12472,28149
12472,14046
12472,34691
12472,8174
12472,35181
12472,42369
12472,40294
12472,33683
12472,40522
12472,44041
12472,1361
12472,40904
12472,37594
12472,45305
12472,45356
